biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index
2002-12-17,28.95 ,,337.50 ,1148.60
2002-12-18,29.88 ,,342.70 ,1143.94
2002-12-19,30.16 ,,346.50 ,1145.07
2002-12-20,30.42 ,,341.00 ,1157.34
2002-12-23,31.66 ,,345.10 ,1159.43
2002-12-24,31.55 ,,347.30 ,1159.06
2002-12-25,,,,1151.16
2002-12-26,31.84 ,,348.90 ,1119.36
2002-12-27,31.75 ,,349.70 ,1120.28
2002-12-30,30.37 ,,344.10 ,1108.94
2002-12-31,30.38 ,,347.60 ,1103.64
2003-01-02,31.07 ,,346.50 ,1074.98
2003-01-03,32.48 ,,351.60 ,1073.52
2003-01-06,31.98 ,,352.10 ,1084.88
2003-01-07,30.87 ,,347.70 ,1081.62
2003-01-08,29.49 ,,354.30 ,1111.83
2003-01-09,30.23 ,,353.70 ,1132.17
2003-01-10,30.75 ,,354.90 ,1121.58
2003-01-13,30.95 ,,355.10 ,1124.33
2003-01-14,31.76 ,,352.00 ,1185.87
2003-01-15,32.03 ,,351.10 ,1177.97
2003-01-16,32.18 ,,358.60 ,1196.39
2003-01-17,31.98 ,,356.80 ,1190.90
2003-01-20,32.33 ,,,1194.72
2003-01-21,31.54 ,,357.50 ,1172.13
2003-01-22,31.91 ,,359.90 ,1174.57
2003-01-23,30.74 ,,365.30 ,1167.64
2003-01-24,31.03 ,,368.40 ,1187.69
2003-01-27,30.64 ,,369.40 ,1203.33
2003-01-28,30.69 ,,370.00 ,1206.86
2003-01-29,31.26 ,,366.90 ,1207.60
2003-01-30,31.45 ,,369.70 ,
2003-01-31,31.75 ,,369.10 ,
2003-02-03,30.98 ,,371.60 ,
2003-02-04,30.92 ,,379.90 ,
2003-02-05,31.35 ,,377.20 ,
2003-02-06,31.91 ,,370.70 ,
2003-02-07,32.31 ,,370.50 ,
2003-02-10,32.02 ,,364.20 ,1190.46
2003-02-11,32.58 ,,363.00 ,1201.29
2003-02-12,32.38 ,,353.00 ,1214.80
2003-02-13,33.06 ,,357.70 ,1208.84
2003-02-14,33.40 ,,352.20 ,1213.70
2003-02-17,32.87 ,,,1204.70
2003-02-18,33.05 ,,344.30 ,1204.94
2003-02-19,32.91 ,,350.00 ,1216.58
2003-02-20,32.41 ,,353.10 ,1215.15
2003-02-21,32.08 ,,351.80 ,1191.63
2003-02-24,33.33 ,,356.40 ,1192.99
2003-02-25,33.47 ,,352.40 ,1214.85
2003-02-26,33.51 ,,354.10 ,1214.40
2003-02-27,33.97 ,,346.20 ,1215.46
2003-02-28,34.35 ,,350.30 ,1213.86
2003-03-03,33.40 ,,349.30 ,1223.41
2003-03-04,34.31 ,,353.30 ,1222.38
2003-03-05,34.06 ,,353.20 ,1217.89
2003-03-06,34.66 ,,356.90 ,1202.44
2003-03-07,34.56 ,,350.90 ,1198.74
2003-03-10,34.73 ,,354.80 ,1178.15
2003-03-11,33.95 ,,350.60 ,1177.80
2003-03-12,34.39 ,,346.60 ,1182.42
2003-03-13,34.04 ,,336.00 ,1175.16
2003-03-14,31.24 ,,336.60 ,1177.61
2003-03-17,29.86 ,,337.20 ,1179.23
2003-03-18,28.42 ,,337.70 ,1173.79
2003-03-19,28.30 ,,336.20 ,1180.23
2003-03-20,27.57 ,,333.00 ,1175.86
2003-03-21,24.96 ,,326.10 ,1185.42
2003-03-24,26.36 ,,329.50 ,1187.64
2003-03-25,26.79 ,,328.30 ,1176.10
2003-03-26,26.16 ,,330.10 ,1171.20
2003-03-27,27.46 ,,328.40 ,1201.37
2003-03-28,27.96 ,,331.50 ,1199.26
2003-03-31,28.08 ,,336.90 ,1215.17
2003-04-01,28.02 ,,335.20 ,1223.56
2003-04-02,26.49 ,,330.40 ,1222.97
2003-04-03,26.77 ,,325.70 ,1215.34
2003-04-04,25.00 ,,326.00 ,1223.56
2003-04-07,24.84 ,,322.20 ,1217.92
2003-04-08,25.01 ,,322.90 ,1221.57
2003-04-09,24.87 ,,326.20 ,1243.06
2003-04-10,24.86 ,,327.30 ,1255.24
2003-04-11,23.93 ,,328.50 ,1275.00
2003-04-14,24.52 ,,324.90 ,1306.51
2003-04-15,24.64 ,,325.50 ,1317.29
2003-04-16,24.73 ,,326.30 ,1304.10
2003-04-17,25.21 ,,327.60 ,1307.72
2003-04-18,,,,1300.41
2003-04-21,25.98 ,,333.90 ,1274.61
2003-04-22,25.67 ,,334.80 ,1274.69
2003-04-23,24.45 ,,331.90 ,1254.13
2003-04-24,23.42 ,,335.10 ,1218.69
2003-04-25,23.90 ,,333.70 ,1205.38
2003-04-28,23.05 ,,334.80 ,1250.68
2003-04-29,22.88 ,,334.00 ,1231.57
2003-04-30,23.50 ,,339.40 ,1239.95
2003-05-01,23.93 ,,342.40 ,
2003-05-02,23.38 ,,341.30 ,
2003-05-05,23.14 ,,342.60 ,
2003-05-06,23.36 ,,342.80 ,
2003-05-07,23.95 ,,342.20 ,
2003-05-08,24.73 ,,348.70 ,
2003-05-09,25.27 ,,348.90 ,
2003-05-12,25.45 ,,351.90 ,1251.31
2003-05-13,25.40 ,,350.20 ,1216.43
2003-05-14,26.38 ,,352.50 ,1243.10
2003-05-15,27.04 ,,352.80 ,1273.37
2003-05-16,27.12 ,,354.90 ,1274.26
2003-05-19,27.41 ,,364.40 ,1275.86
2003-05-20,26.30 ,,366.50 ,1261.33
2003-05-21,27.32 ,,372.20 ,1259.02
2003-05-22,26.64 ,,368.10 ,1270.43
2003-05-23,26.92 ,,368.80 ,1283.67
2003-05-26,,,,1292.69
2003-05-27,26.20 ,,367.80 ,1293.68
2003-05-28,26.24 ,,365.20 ,1277.69
2003-05-29,26.54 ,,369.60 ,1294.77
2003-05-30,26.80 ,,365.60 ,1300.87
2003-06-02,28.12 ,,367.10 ,1300.49
2003-06-03,28.07 ,,366.30 ,1285.65
2003-06-04,27.61 ,,363.60 ,1296.44
2003-06-05,28.02 ,,369.50 ,1279.54
2003-06-06,28.05 ,,364.50 ,1262.06
2003-06-09,28.55 ,,362.60 ,1249.17
2003-06-10,28.32 ,,352.80 ,1255.93
2003-06-11,28.96 ,,356.20 ,1278.27
2003-06-12,28.41 ,,353.90 ,1273.51
2003-06-13,27.14 ,,357.20 ,1277.32
2003-06-16,26.79 ,,359.70 ,1273.56
2003-06-17,26.73 ,,363.80 ,1268.92
2003-06-18,25.79 ,,357.80 ,1266.72
2003-06-19,26.20 ,,361.80 ,1253.68
2003-06-20,26.80 ,,356.70 ,1244.66
2003-06-23,26.86 ,,353.40 ,1231.94
2003-06-24,26.68 ,,346.70 ,1235.12
2003-06-25,27.36 ,,349.60 ,1226.64
2003-06-26,27.43 ,,344.20 ,1238.48
2003-06-27,27.59 ,,345.50 ,1220.74
2003-06-30,28.32 ,,346.30 ,1214.55
2003-07-01,27.86 ,,351.70 ,1215.20
2003-07-02,28.23 ,,351.60 ,1227.95
2003-07-03,28.75 ,,351.30 ,1231.17
2003-07-04,27.80 ,,,1229.98
2003-07-07,27.75 ,,348.40 ,1232.08
2003-07-08,27.70 ,,344.40 ,1239.85
2003-07-09,28.03 ,,343.90 ,1231.80
2003-07-10,29.03 ,,344.60 ,1257.82
2003-07-11,29.39 ,,345.10 ,1255.93
2003-07-14,28.72 ,,347.80 ,1251.09
2003-07-15,28.61 ,,342.20 ,1254.36
2003-07-16,28.62 ,,343.20 ,1259.90
2003-07-17,28.82 ,,344.30 ,1269.40
2003-07-18,29.12 ,,347.30 ,1241.57
2003-07-21,28.51 ,,351.00 ,1232.15
2003-07-22,27.85 ,,350.70 ,1235.30
2003-07-23,27.83 ,,358.70 ,1239.45
2003-07-24,28.07 ,,362.30 ,1231.02
2003-07-25,28.44 ,,362.80 ,1218.67
2003-07-28,27.97 ,,364.90 ,1213.15
2003-07-29,28.22 ,,361.70 ,1219.76
2003-07-30,28.13 ,,358.10 ,1221.76
2003-07-31,28.62 ,,355.80 ,1222.74
2003-08-01,29.72 ,,347.80 ,1226.24
2003-08-04,30.22 ,,350.90 ,1240.07
2003-08-05,30.29 ,,351.20 ,1239.05
2003-08-06,29.60 ,,352.40 ,1232.94
2003-08-07,30.22 ,,354.10 ,1232.97
2003-08-08,30.22 ,,357.90 ,1218.11
2003-08-11,30.24 ,,363.30 ,1222.20
2003-08-12,30.27 ,,360.00 ,1225.86
2003-08-13,29.47 ,,363.70 ,1210.56
2003-08-14,28.79 ,,367.50 ,1203.24
2003-08-15,29.27 ,,364.70 ,1201.32
2003-08-18,29.17 ,,359.90 ,1197.99
2003-08-19,28.78 ,,363.00 ,1201.66
2003-08-20,29.15 ,,367.00 ,1195.68
2003-08-21,29.99 ,,361.80 ,1194.63
2003-08-22,30.38 ,,364.30 ,1191.43
2003-08-25,29.95 ,,362.40 ,1177.30
2003-08-26,30.05 ,,366.80 ,1179.33
2003-08-27,29.77 ,,374.10 ,1178.40
2003-08-28,29.97 ,,371.60 ,1169.38
2003-08-29,30.09 ,,376.80 ,1178.57
2003-09-01,29.57 ,,,1199.81
2003-09-02,26.88 ,,374.30 ,1197.30
2003-09-03,28.03 ,,375.00 ,1198.44
2003-09-04,27.64 ,,374.00 ,1196.50
2003-09-05,27.51 ,,378.70 ,1183.91
2003-09-08,27.58 ,,376.20 ,1177.83
2003-09-09,27.26 ,,382.80 ,1172.05
2003-09-10,27.26 ,,381.10 ,1176.04
2003-09-11,27.24 ,,380.80 ,1176.93
2003-09-12,26.70 ,,376.90 ,1164.18
2003-09-15,26.68 ,,375.60 ,1152.36
2003-09-16,26.20 ,,374.60 ,1159.72
2003-09-17,25.96 ,,377.30 ,1147.30
2003-09-18,25.63 ,,377.70 ,1148.08
2003-09-19,25.28 ,,382.90 ,1149.29
2003-09-22,25.73 ,,388.30 ,1141.14
2003-09-23,26.08 ,,387.00 ,1147.29
2003-09-24,26.97 ,,388.40 ,1150.49
2003-09-25,27.27 ,,385.90 ,1136.69
2003-09-26,27.10 ,,381.80 ,1131.30
2003-09-29,27.50 ,,383.20 ,1116.55
2003-09-30,28.18 ,,386.10 ,1127.14
2003-10-01,28.24 ,,385.00 ,
2003-10-02,28.93 ,,383.70 ,
2003-10-03,29.26 ,,370.00 ,
2003-10-06,29.40 ,,373.30 ,
2003-10-07,29.55 ,,377.80 ,
2003-10-08,29.18 ,,376.00 ,1131.27
2003-10-09,30.36 ,,369.80 ,1128.77
2003-10-10,32.09 ,,374.10 ,1155.42
2003-10-13,31.24 ,,375.70 ,1151.78
2003-10-14,31.53 ,,376.20 ,1142.30
2003-10-15,31.23 ,,373.10 ,1139.02
2003-10-16,31.10 ,,373.20 ,1124.37
2003-10-17,29.71 ,,372.20 ,1128.10
2003-10-20,29.79 ,,374.40 ,1120.36
2003-10-21,29.69 ,,382.00 ,1124.54
2003-10-22,29.40 ,,386.80 ,1152.83
2003-10-23,29.45 ,,385.00 ,1143.71
2003-10-24,29.80 ,,389.20 ,1140.03
2003-10-27,29.26 ,,388.20 ,1130.46
2003-10-28,28.70 ,,383.40 ,1130.71
2003-10-29,28.48 ,,387.00 ,1123.22
2003-10-30,27.74 ,,384.40 ,1110.80
2003-10-31,27.92 ,,384.60 ,1111.62
2003-11-03,27.89 ,,377.10 ,1123.48
2003-11-04,27.18 ,,380.00 ,1145.17
2003-11-05,28.17 ,,382.70 ,1138.91
2003-11-06,28.09 ,,380.70 ,1118.92
2003-11-07,28.71 ,,383.40 ,1103.78
2003-11-10,28.65 ,,386.70 ,1108.03
2003-11-11,28.77 ,,388.20 ,1108.89
2003-11-12,28.79 ,,395.00 ,1089.31
2003-11-13,29.23 ,,394.30 ,1091.71
2003-11-14,29.74 ,,398.00 ,1100.02
2003-11-17,29.12 ,,391.50 ,1095.95
2003-11-18,29.28 ,,398.20 ,1081.00
2003-11-19,29.74 ,,394.90 ,1098.05
2003-11-20,29.63 ,,393.70 ,1129.13
2003-11-21,29.38 ,,396.00 ,1115.47
2003-11-24,28.39 ,,391.50 ,1147.59
2003-11-25,27.62 ,,391.10 ,1151.54
2003-11-26,28.36 ,,398.00 ,1155.27
2003-11-27,28.99 ,,,1136.02
2003-11-28,28.81 ,,,1142.98
2003-12-01,28.37 ,,,1168.51
2003-12-02,29.20 ,,404.10 ,1168.40
2003-12-03,28.90 ,,404.80 ,1172.47
2003-12-04,29.31 ,,403.70 ,1178.65
2003-12-05,29.02 ,,407.30 ,1176.66
2003-12-08,30.29 ,,407.50 ,1164.43
2003-12-09,30.47 ,,408.90 ,1169.28
2003-12-10,30.09 ,,407.00 ,1184.68
2003-12-11,29.73 ,,405.40 ,1184.63
2003-12-12,30.07 ,,410.10 ,1183.11
2003-12-15,30.32 ,,409.90 ,1184.67
2003-12-16,30.27 ,,408.40 ,1178.35
2003-12-17,30.81 ,,412.70 ,1169.41
2003-12-18,30.92 ,,410.70 ,1173.40
2003-12-19,30.99 ,,409.90 ,1163.64
2003-12-22,29.88 ,,411.30 ,1195.44
2003-12-23,29.25 ,,411.60 ,1201.08
2003-12-24,29.59 ,,412.50 ,1212.33
2003-12-25,,,,1209.06
2003-12-26,,,,1208.52
2003-12-29,29.70 ,,,1199.25
2003-12-30,29.98 ,,416.90 ,1207.10
2003-12-31,30.11 ,,416.10 ,1194.74
2004-01-02,30.14 ,,,1204.61
2004-01-05,31.00 ,,,1240.47
2004-01-06,31.41 ,,422.80 ,1251.14
2004-01-07,31.22 ,,422.30 ,1266.27
2004-01-08,31.32 ,,424.40 ,1284.34
2004-01-09,32.18 ,,426.80 ,1266.41
2004-01-12,32.35 ,,426.60 ,1294.68
2004-01-13,32.56 ,,424.00 ,1293.18
2004-01-14,31.66 ,,422.50 ,1277.96
2004-01-15,31.69 ,,408.70 ,1273.62
2004-01-16,31.45 ,,407.00 ,1284.30
2004-01-19,31.78 ,,,
2004-01-20,32.12 ,,412.90 ,
2004-01-21,31.80 ,,411.20 ,
2004-01-22,31.20 ,,410.10 ,
2004-01-23,31.70 ,,408.60 ,
2004-01-26,30.72 ,,406.70 ,
2004-01-27,30.77 ,,410.70 ,
2004-01-28,29.97 ,,414.60 ,
2004-01-29,29.49 ,,399.00 ,1311.95
2004-01-30,29.38 ,,402.90 ,1281.33
2004-02-02,29.35 ,,399.30 ,1307.27
2004-02-03,30.23 ,,399.90 ,1321.00
2004-02-04,29.60 ,,401.70 ,1348.86
2004-02-05,29.13 ,,398.80 ,1353.85
2004-02-06,29.25 ,,404.20 ,1347.22
2004-02-09,29.31 ,,407.40 ,1368.84
2004-02-10,30.09 ,,407.00 ,1363.06
2004-02-11,30.41 ,,410.70 ,1354.75
2004-02-12,30.44 ,,414.20 ,1345.66
2004-02-13,31.45 ,,410.80 ,1342.34
2004-02-16,30.84 ,,,1373.30
2004-02-17,31.30 ,,416.50 ,1380.37
2004-02-18,31.50 ,,412.80 ,1391.36
2004-02-19,31.45 ,,410.30 ,1385.98
2004-02-20,31.02 ,,398.00 ,1391.10
2004-02-23,31.55 ,,399.30 ,1359.24
2004-02-24,31.63 ,,404.80 ,1356.31
2004-02-25,32.51 ,,396.10 ,1329.44
2004-02-26,32.62 ,,395.50 ,1335.86
2004-02-27,33.08 ,,396.80 ,1351.61
2004-03-01,33.72 ,,399.60 ,1366.91
2004-03-02,34.43 ,,393.80 ,1363.19
2004-03-03,33.42 ,,392.70 ,1341.22
2004-03-04,33.94 ,,393.20 ,1349.85
2004-03-05,34.49 ,,401.60 ,1341.76
2004-03-08,34.57 ,,400.90 ,1317.30
2004-03-09,33.87 ,,404.50 ,1314.17
2004-03-10,32.98 ,,400.30 ,1344.99
2004-03-11,33.49 ,,401.00 ,1357.84
2004-03-12,32.94 ,,395.60 ,1358.51
2004-03-15,34.20 ,,399.60 ,1389.68
2004-03-16,34.13 ,,402.60 ,1395.37
2004-03-17,34.97 ,,407.10 ,1398.02
2004-03-18,34.60 ,,411.30 ,1372.16
2004-03-19,34.84 ,,412.70 ,1393.57
2004-03-22,33.96 ,,417.60 ,1399.55
2004-03-23,34.62 ,,420.00 ,1389.52
2004-03-24,34.24 ,,417.40 ,1385.37
2004-03-25,33.28 ,,416.90 ,1385.86
2004-03-26,32.85 ,,422.20 ,1386.48
2004-03-29,32.35 ,,417.10 ,1371.70
2004-03-30,33.21 ,,422.80 ,1372.05
2004-03-31,32.10 ,,428.30 ,1384.95
2004-04-01,32.09 ,,428.80 ,1396.63
2004-04-02,30.92 ,,422.50 ,1405.92
2004-04-05,31.15 ,,416.30 ,1401.97
2004-04-06,31.50 ,,419.80 ,1410.43
2004-04-07,33.08 ,,423.70 ,1408.77
2004-04-08,33.72 ,,420.70 ,1402.77
2004-04-09,,,,1370.28
2004-04-12,34.27 ,,420.90 ,1364.68
2004-04-13,33.65 ,,407.70 ,1353.83
2004-04-14,32.83 ,,400.50 ,1332.08
2004-04-15,33.52 ,,398.30 ,1318.85
2004-04-16,33.57 ,,401.60 ,1331.08
2004-04-19,34.08 ,,401.20 ,1312.00
2004-04-20,32.92 ,,398.30 ,1301.09
2004-04-21,32.60 ,,391.40 ,1289.65
2004-04-22,33.38 ,,393.90 ,1296.44
2004-04-23,33.26 ,,395.70 ,1276.31
2004-04-26,33.50 ,,396.60 ,1276.95
2004-04-27,34.19 ,,399.10 ,1264.34
2004-04-28,34.78 ,,385.90 ,1258.11
2004-04-29,34.18 ,,387.10 ,1233.60
2004-04-30,35.04 ,,387.50 ,1239.72
2004-05-03,35.93 ,,387.50 ,
2004-05-04,36.35 ,,391.80 ,
2004-05-05,36.85 ,,393.80 ,
2004-05-06,37.36 ,,388.40 ,
2004-05-07,37.59 ,,379.10 ,
2004-05-10,37.16 ,,378.70 ,1206.59
2004-05-11,37.19 ,,377.20 ,1212.58
2004-05-12,38.58 ,,377.70 ,1240.02
2004-05-13,38.53 ,,374.90 ,1234.58
2004-05-14,39.36 ,,377.10 ,1207.26
2004-05-17,38.99 ,,379.60 ,1195.19
2004-05-18,38.23 ,,375.90 ,1209.61
2004-05-19,38.85 ,,383.00 ,1209.58
2004-05-20,38.99 ,,378.50 ,1201.71
2004-05-21,37.52 ,,384.90 ,1209.21
2004-05-24,38.89 ,,385.70 ,1200.79
2004-05-25,38.07 ,,388.40 ,1177.71
2004-05-26,37.97 ,,388.30 ,1183.01
2004-05-27,36.77 ,,394.90 ,1208.68
2004-05-28,36.91 ,,394.00 ,1201.72
2004-05-31,36.91 ,,,1206.84
2004-06-01,38.95 ,,395.50 ,1224.11
2004-06-02,38.33 ,,392.50 ,1211.93
2004-06-03,36.14 ,,388.90 ,1193.55
2004-06-04,35.79 ,,390.90 ,1192.78
2004-06-07,35.25 ,,394.50 ,1176.26
2004-06-08,35.50 ,,391.80 ,1160.33
2004-06-09,34.57 ,,385.20 ,1137.55
2004-06-10,35.41 ,,386.60 ,1139.51
2004-06-11,35.29 ,,,1140.53
2004-06-14,34.90 ,,384.20 ,1115.41
2004-06-15,34.45 ,,388.70 ,1134.90
2004-06-16,34.25 ,,385.20 ,1141.09
2004-06-17,35.18 ,,389.50 ,1116.50
2004-06-18,35.38 ,,395.70 ,1103.40
2004-06-21,35.05 ,,394.50 ,1109.39
2004-06-22,34.65 ,,395.50 ,1119.88
2004-06-23,34.28 ,,395.50 ,1110.32
2004-06-24,34.60 ,,403.50 ,1099.90
2004-06-25,34.31 ,,403.20 ,1081.96
2004-06-28,32.96 ,,401.30 ,1069.51
2004-06-29,32.75 ,,392.80 ,1084.62
2004-06-30,33.04 ,,393.00 ,1078.49
2004-07-01,34.82 ,,396.40 ,1112.39
2004-07-02,35.22 ,,398.70 ,1114.95
2004-07-05,35.84 ,,,1116.42
2004-07-06,36.55 ,,393.00 ,1121.28
2004-07-07,36.48 ,,402.70 ,1110.62
2004-07-08,37.26 ,,408.20 ,1113.03
2004-07-09,37.62 ,,407.90 ,1106.92
2004-07-12,37.64 ,,408.40 ,1083.18
2004-07-13,36.57 ,,402.30 ,1086.82
2004-07-14,37.11 ,,405.60 ,1088.78
2004-07-15,38.43 ,,404.40 ,1104.01
2004-07-16,38.96 ,,406.80 ,1132.80
2004-07-19,39.43 ,,405.80 ,1134.50
2004-07-20,39.18 ,,402.10 ,1125.88
2004-07-21,38.90 ,,397.30 ,1125.66
2004-07-22,39.46 ,,395.30 ,1097.86
2004-07-23,39.53 ,,390.50 ,1101.60
2004-07-26,39.64 ,,390.30 ,1087.27
2004-07-27,40.32 ,,387.00 ,1083.40
2004-07-28,41.53 ,,389.00 ,1089.52
2004-07-29,40.97 ,,389.80 ,1104.17
2004-07-30,41.75 ,,393.70 ,1088.68
2004-08-02,42.07 ,,394.40 ,1080.55
2004-08-03,42.48 ,,396.50 ,1073.58
2004-08-04,43.04 ,,394.70 ,1103.55
2004-08-05,43.58 ,,394.80 ,1088.81
2004-08-06,43.03 ,,402.10 ,1088.24
2004-08-09,43.62 ,,403.00 ,1093.48
2004-08-10,43.36 ,,402.30 ,1098.59
2004-08-11,43.24 ,,397.90 ,1086.08
2004-08-12,44.17 ,,396.60 ,1074.82
2004-08-13,44.87 ,,401.20 ,1077.25
2004-08-16,44.65 ,,405.20 ,1067.60
2004-08-17,44.25 ,,406.70 ,1072.51
2004-08-18,44.21 ,,406.60 ,1071.83
2004-08-19,44.75 ,,409.30 ,1059.20
2004-08-20,45.34 ,,415.50 ,1060.23
2004-08-23,44.15 ,,412.80 ,1047.21
2004-08-24,43.40 ,,405.00 ,1059.42
2004-08-25,42.44 ,,410.00 ,1055.53
2004-08-26,40.47 ,,409.60 ,1051.00
2004-08-27,40.64 ,,405.40 ,1039.24
2004-08-30,39.45 ,,410.00 ,1038.34
2004-08-31,39.69 ,,412.40 ,1055.97
2004-09-01,41.00 ,,410.80 ,1040.06
2004-09-02,42.13 ,,408.00 ,1045.39
2004-09-03,41.02 ,,402.50 ,1043.54
2004-09-06,40.40 ,,,1039.67
2004-09-07,40.20 ,,399.40 ,1041.49
2004-09-08,40.66 ,,401.40 ,1031.61
2004-09-09,41.57 ,,400.40 ,1012.56
2004-09-10,41.42 ,,403.80 ,1015.15
2004-09-13,41.10 ,,406.00 ,993.26
2004-09-14,41.87 ,,407.50 ,1023.41
2004-09-15,42.25 ,,406.80 ,1066.28
2004-09-16,41.03 ,,406.50 ,1077.92
2004-09-17,42.95 ,,407.60 ,1112.77
2004-09-20,43.23 ,,407.00 ,1152.13
2004-09-21,44.49 ,,410.10 ,1143.46
2004-09-22,46.02 ,,409.00 ,1120.11
2004-09-23,46.54 ,,412.60 ,1157.93
2004-09-24,46.04 ,,409.70 ,1135.97
2004-09-27,46.91 ,,410.70 ,1128.05
2004-09-28,47.09 ,,414.20 ,1136.34
2004-09-29,46.48 ,,414.70 ,1124.01
2004-09-30,,,420.40 ,1109.32
2004-10-01,46.84 ,,421.20 ,
2004-10-04,46.13 ,,415.60 ,
2004-10-05,46.54 ,,419.80 ,
2004-10-06,47.45 ,,420.00 ,
2004-10-07,48.77 ,,419.50 ,
2004-10-08,49.71 ,,424.50 ,1131.92
2004-10-11,51.16 ,,423.40 ,1126.33
2004-10-12,51.59 ,,416.60 ,1103.55
2004-10-13,49.69 ,,414.60 ,1104.18
2004-10-14,51.26 ,,419.50 ,1060.13
2004-10-15,51.07 ,,420.10 ,1061.64
2004-10-18,49.04 ,,417.60 ,1063.47
2004-10-19,48.64 ,,421.60 ,1066.64
2004-10-20,50.47 ,,424.80 ,1062.90
2004-10-21,51.14 ,,425.60 ,1049.97
2004-10-22,52.03 ,,425.60 ,1063.14
2004-10-25,51.91 ,,429.90 ,1049.19
2004-10-26,51.42 ,,427.60 ,1059.25
2004-10-27,50.27 ,,425.60 ,1069.69
2004-10-28,49.55 ,,426.10 ,1068.68
2004-10-29,47.83 ,,429.40 ,1050.30
2004-11-01,45.86 ,,428.20 ,1038.43
2004-11-02,45.82 ,,420.80 ,1035.73
2004-11-03,44.80 ,,425.40 ,1054.69
2004-11-04,45.23 ,,430.80 ,1032.72
2004-11-05,43.88 ,,434.30 ,1033.80
2004-11-08,43.93 ,,433.40 ,1034.81
2004-11-09,42.53 ,,436.20 ,1037.21
2004-11-10,42.44 ,,434.50 ,1076.28
2004-11-11,41.80 ,,435.40 ,1070.27
2004-11-12,41.59 ,,438.30 ,1072.62
2004-11-15,39.97 ,,437.30 ,1084.71
2004-11-16,40.88 ,,440.50 ,1084.65
2004-11-17,39.84 ,,446.10 ,1074.39
2004-11-18,40.21 ,,442.90 ,1085.03
2004-11-19,42.20 ,,447.00 ,1091.37
2004-11-22,42.00 ,,449.00 ,1094.35
2004-11-23,43.60 ,,447.90 ,1084.88
2004-11-24,42.45 ,,450.40 ,1077.67
2004-11-25,42.77 ,,,1076.34
2004-11-26,42.77 ,,,1074.99
2004-11-29,43.96 ,,,1061.35
2004-11-30,44.14 ,,452.20 ,1062.81
2004-12-01,41.72 ,,455.90 ,1058.15
2004-12-02,38.57 ,,452.30 ,1056.06
2004-12-03,37.76 ,,457.30 ,1058.33
2004-12-06,38.23 ,,455.90 ,1060.25
2004-12-07,36.94 ,,452.80 ,1048.18
2004-12-08,37.56 ,,438.70 ,1049.18
2004-12-09,38.38 ,,437.20 ,1059.53
2004-12-10,37.87 ,,435.30 ,1043.55
2004-12-13,36.71 ,,439.50 ,1037.45
2004-12-14,37.95 ,,437.30 ,1034.29
2004-12-15,41.35 ,,441.40 ,1037.88
2004-12-16,41.08 ,,438.20 ,1033.27
2004-12-17,43.32 ,,442.90 ,1023.00
2004-12-20,42.35 ,,443.60 ,1009.37
2004-12-21,42.47 ,,442.90 ,1008.12
2004-12-22,40.61 ,,441.40 ,1034.03
2004-12-23,40.55 ,,442.90 ,1015.51
2004-12-24,40.12 ,,,1016.40
2004-12-27,38.22 ,,446.20 ,1012.45
2004-12-28,38.17 ,,444.30 ,1010.70
2004-12-29,39.01 ,,437.00 ,1005.53
2004-12-30,39.89 ,,438.40 ,1003.99
2004-12-31,40.47 ,,,1000.00
2005-01-03,38.21 ,,,
2005-01-04,40.31 ,,428.50 ,982.79
2005-01-05,41.13 ,,,992.56
2005-01-06,43.04 ,,421.60 ,983.17
2005-01-07,43.69 ,,419.50 ,983.96
2005-01-10,45.22 ,,419.10 ,993.88
2005-01-11,43.57 ,,422.40 ,997.14
2005-01-12,43.29 ,,426.60 ,996.75
2005-01-13,45.65 ,,425.10 ,996.88
2005-01-14,45.69 ,,423.00 ,988.31
2005-01-17,45.12 ,,,967.45
2005-01-18,44.91 ,,423.20 ,974.69
2005-01-19,45.05 ,,423.30 ,967.21
2005-01-20,43.88 ,,422.60 ,956.25
2005-01-21,45.73 ,,426.90 ,982.60
2005-01-24,45.66 ,,427.10 ,998.13
2005-01-25,45.99 ,,422.10 ,997.78
2005-01-26,46.58 ,,426.90 ,989.93
2005-01-27,46.84 ,,426.30 ,974.63
2005-01-28,45.20 ,,426.90 ,969.21
2005-01-31,44.10 ,,424.10 ,954.88
2005-02-01,44.94 ,,422.90 ,955.95
2005-02-02,43.98 ,,423.00 ,1006.91
2005-02-03,43.10 ,,418.50 ,993.22
2005-02-04,43.59 ,,415.90 ,1016.86
2005-02-07,42.76 ,,415.40 ,
2005-02-08,42.74 ,,414.30 ,
2005-02-09,43.14 ,,414.50 ,
2005-02-10,43.81 ,,418.70 ,
2005-02-11,44.30 ,,422.00 ,
2005-02-14,44.01 ,,427.30 ,
2005-02-15,44.92 ,,427.30 ,
2005-02-16,44.46 ,,426.90 ,1023.58
2005-02-17,45.90 ,,428.60 ,1020.61
2005-02-18,45.47 ,,428.40 ,1006.06
2005-02-21,45.87 ,,,1025.63
2005-02-22,47.57 ,,435.80 ,1046.74
2005-02-23,48.03 ,,436.10 ,1043.94
2005-02-24,49.39 ,,435.70 ,1045.46
2005-02-25,49.63 ,,436.10 ,1046.76
2005-02-28,49.91 ,,437.60 ,1039.99
2005-03-01,49.92 ,,433.90 ,1035.93
